campaign_ID,item_ID,quantity
RC-1100146,RI-0000051I,5
RC-1100146,RI-0000029I,3
RC-1100146,RI-0000035I,23
RC-1100146,RI-0000036I,21
RC-1100146,RI-0000047I,14
RC-1100146,RI-0000043I,18
RC-1100146,RI-0000031I,6
RC-1100146,RI-0000045I,7
RC-1100146,RI-0000049I,18
RC-1100146,RI-0000037I,20
RC-1100146,RI-0000032I,5
RC-1100146,RI-0000039I,18
RC-1100146,RI-0000030I,11
RC-1100146,RI-0000042I,15
RC-1100146,RI-0000027I,6
RC-1100146,RI-0000056J,7
RC-1100146,RI-0000059J,3
RC-1100146,RI-0000058J,17
RC-1100146,RI-0000055J,9
RC-1100146,RI-0000054J,14
RC-1100146,RI-0000057J,3
RC-1100146,RI-0000053J,30
RC-1100146,RI-0000060J,14
RC-1100146,RI-0000019G,5
RC-1100146,RI-0000021G,15
RC-1100146,RI-0000022G,3
RC-1100146,RI-0000023G,28
RC-1100146,RI-0000015E,2
RC-1100146,RI-0000012E,7
RC-1100146,RI-0000016E,11
RC-1100146,RI-0000014E,9
RC-1100146,RI-0000007E,5
RC-1100146,RI-0000013E,23
RC-1100146,RI-0000018E,18
RC-1100146,RI-0000024H,28
RC-1100146,RI-0000001B,7
RC-1100146,RI-0000004C,4
RC-1100146,RI-0000000A,25
RC-1100146,RI-0000026D,24
RC-1100147,RI-0000026D,24
RC-1100147,RI-0000005D,22
RC-1100147,RI-0000019G,1
RC-1100147,RI-0000020G,17
RC-1100147,RI-0000023G,6
RC-1100147,RI-0000022G,21
RC-1100147,RI-0000021G,6
RC-1100147,RI-0000002C,13
RC-1100147,RI-0000004C,28
RC-1100147,RI-0000003C,22
RC-1100147,RI-0000024H,30
RC-1100147,RI-0000008F,18
RC-1100147,RI-0000011F,29
RC-1100147,RI-0000044I,15
RC-1100147,RI-0000031I,6
RC-1100147,RI-0000040I,28
RC-1100147,RI-0000036I,10
RC-1100147,RI-0000029I,10
RC-1100147,RI-0000041I,7
RC-1100147,RI-0000034I,16
RC-1100147,RI-0000051I,26
RC-1100147,RI-0000045I,12
RC-1100147,RI-0000048I,28
RC-1100147,RI-0000033I,3
RC-1100147,RI-0000049I,25
RC-1100147,RI-0000028I,13
RC-1100147,RI-0000050I,16
RC-1100147,RI-0000037I,4
RC-1100147,RI-0000027I,11
RC-1100147,RI-0000043I,14
RC-1100148,RI-0000006D,23
RC-1100148,RI-0000026D,13
RC-1100148,RI-0000005D,20
RC-1100149,RI-0000025H,14
RC-1100149,RI-0000024H,3
RC-1100150,RI-0000024H,29
RC-1100150,RI-0000025H,21
RC-1100151,RI-0000001B,8
RC-1100151,RI-0000011F,1
RC-1100151,RI-0000020G,10
RC-1100151,RI-0000021G,23
RC-1100151,RI-0000023G,17
RC-1100151,RI-0000027I,2
RC-1100151,RI-0000046I,22
RC-1100151,RI-0000028I,15
RC-1100151,RI-0000036I,1
RC-1100151,RI-0000050I,5
RC-1100151,RI-0000042I,25
RC-1100151,RI-0000035I,12
RC-1100151,RI-0000034I,3
RC-1100151,RI-0000032I,7
RC-1100151,RI-0000048I,11
RC-1100151,RI-0000047I,22
RC-1100151,RI-0000052J,29
RC-1100151,RI-0000056J,5
RC-1100151,RI-0000054J,3
RC-1100151,RI-0000025H,29
RC-1100151,RI-0000024H,28
RC-1100151,RI-0000000A,29
RC-1100151,RI-0000004C,1
RC-1100151,RI-0000002C,29
RC-1100151,RI-0000003C,22
RC-1100151,RI-0000006D,9
RC-1100152,RI-0000016E,24
RC-1100152,RI-0000017E,7
RC-1100152,RI-0000007E,22
RC-1100152,RI-0000015E,19
RC-1100152,RI-0000013E,1
RC-1100153,RI-0000005D,14
RC-1100153,RI-0000026D,6
RC-1100153,RI-0000024H,12
RC-1100153,RI-0000044I,11
RC-1100153,RI-0000036I,8
RC-1100153,RI-0000050I,2
RC-1100153,RI-0000042I,10
RC-1100153,RI-0000032I,29
RC-1100153,RI-0000038I,24
RC-1100153,RI-0000046I,7
RC-1100153,RI-0000049I,1
RC-1100153,RI-0000034I,8
RC-1100153,RI-0000031I,11
RC-1100153,RI-0000041I,4
RC-1100153,RI-0000029I,2
RC-1100153,RI-0000030I,18
RC-1100153,RI-0000027I,20
RC-1100153,RI-0000035I,10
RC-1100153,RI-0000051I,5
RC-1100153,RI-0000048I,18
RC-1100153,RI-0000045I,24
RC-1100153,RI-0000040I,21
RC-1100153,RI-0000043I,24
RC-1100153,RI-0000037I,17
RC-1100153,RI-0000047I,17
RC-1100153,RI-0000033I,23
RC-1100153,RI-0000055J,14
RC-1100153,RI-0000054J,6
RC-1100153,RI-0000057J,13
RC-1100153,RI-0000059J,2
RC-1100153,RI-0000060J,5
RC-1100153,RI-0000053J,21
RC-1100153,RI-0000052J,12
RC-1100153,RI-0000056J,19
RC-1100153,RI-0000058J,4
RC-1100153,RI-0000020G,1
RC-1100153,RI-0000021G,17
RC-1100153,RI-0000000A,10
RC-1100153,RI-0000004C,18
RC-1100153,RI-0000002C,1
RC-1100154,RI-0000008F,9
RC-1100154,RI-0000002C,23
RC-1100154,RI-0000003C,23
RC-1100154,RI-0000048I,18
RC-1100154,RI-0000027I,3
RC-1100155,RI-0000000A,5
RC-1100155,RI-0000006D,17
RC-1100155,RI-0000005D,5
RC-1100155,RI-0000018E,12
RC-1100155,RI-0000012E,5
RC-1100155,RI-0000015E,4
RC-1100155,RI-0000014E,5
RC-1100155,RI-0000007E,12
RC-1100155,RI-0000017E,22
RC-1100155,RI-0000011F,2
RC-1100155,RI-0000009F,12
RC-1100155,RI-0000008F,18
RC-1100155,RI-0000010F,16
RC-1100155,RI-0000059J,15
RC-1100155,RI-0000023G,9
RC-1100155,RI-0000049I,29
RC-1100155,RI-0000050I,13
RC-1100155,RI-0000031I,3
RC-1100155,RI-0000037I,28
RC-1100155,RI-0000045I,28
RC-1100155,RI-0000041I,11
RC-1100155,RI-0000030I,10
RC-1100155,RI-0000043I,30
RC-1100155,RI-0000051I,3
RC-1100155,RI-0000032I,23
RC-1100155,RI-0000036I,25
RC-1100155,RI-0000048I,15
RC-1100155,RI-0000029I,21
RC-1100155,RI-0000001B,13
RC-1100156,RI-0000031I,7
RC-1100156,RI-0000034I,2
RC-1100156,RI-0000049I,6
RC-1100156,RI-0000042I,30
RC-1100156,RI-0000041I,12
RC-1100156,RI-0000044I,18
RC-1100156,RI-0000033I,17
RC-1100156,RI-0000051I,30
RC-1100156,RI-0000035I,21
RC-1100156,RI-0000037I,18
RC-1100156,RI-0000047I,24
RC-1100156,RI-0000028I,18
RC-1100156,RI-0000045I,17
RC-1100156,RI-0000040I,4
RC-1100156,RI-0000046I,24
RC-1100156,RI-0000030I,13
RC-1100156,RI-0000038I,9
RC-1100156,RI-0000050I,21
RC-1100156,RI-0000048I,7
RC-1100156,RI-0000027I,25
RC-1100156,RI-0000029I,15
RC-1100156,RI-0000036I,18
RC-1100156,RI-0000039I,25
RC-1100156,RI-0000032I,17
RC-1100156,RI-0000022G,26
RC-1100156,RI-0000023G,5
RC-1100156,RI-0000021G,3
RC-1100156,RI-0000000A,27
RC-1100156,RI-0000011F,15
RC-1100156,RI-0000009F,30
RC-1100156,RI-0000010F,29
RC-1100156,RI-0000008F,27
RC-1100156,RI-0000002C,25
RC-1100156,RI-0000001B,9
RC-1100156,RI-0000026D,6
RC-1100156,RI-0000005D,18
RC-1100156,RI-0000006D,2
RC-1100156,RI-0000025H,10
RC-1100156,RI-0000056J,19
RC-1100156,RI-0000053J,19
RC-1100156,RI-0000058J,19
RC-1100156,RI-0000057J,17
RC-1100156,RI-0000052J,12
RC-1100156,RI-0000054J,7
RC-1100156,RI-0000060J,14
RC-1100156,RI-0000055J,28
RC-1100157,RI-0000016E,22
RC-1100157,RI-0000015E,30
RC-1100157,RI-0000007E,6
RC-1100157,RI-0000018E,5
RC-1100157,RI-0000017E,11
RC-1100157,RI-0000004C,13
RC-1100157,RI-0000023G,24
RC-1100157,RI-0000020G,8
RC-1100157,RI-0000025H,13
RC-1100157,RI-0000006D,2
RC-1100157,RI-0000026D,16
RC-1100157,RI-0000011F,3
RC-1100157,RI-0000010F,7
RC-1100157,RI-0000008F,9
RC-1100157,RI-0000009F,30
RC-1100157,RI-0000001B,22
RC-1100157,RI-0000033I,8
RC-1100157,RI-0000031I,21
RC-1100157,RI-0000040I,5
RC-1100157,RI-0000045I,12
RC-1100157,RI-0000037I,5
RC-1100157,RI-0000044I,14
RC-1100157,RI-0000038I,16
RC-1100157,RI-0000034I,14
RC-1100157,RI-0000041I,20
RC-1100157,RI-0000051I,3
RC-1100157,RI-0000050I,23
RC-1100157,RI-0000035I,4
RC-1100157,RI-0000048I,12
RC-1100157,RI-0000032I,29
RC-1100157,RI-0000036I,10
RC-1100157,RI-0000039I,20
RC-1100157,RI-0000042I,19
RC-1100157,RI-0000000A,23
RC-1100157,RI-0000053J,4
RC-1100158,RI-0000013E,21
RC-1100158,RI-0000007E,7
RC-1100158,RI-0000044I,13
RC-1100158,RI-0000040I,16
RC-1100158,RI-0000034I,9
RC-1100158,RI-0000051I,3
RC-1100158,RI-0000000A,6
RC-1100158,RI-0000001B,6
RC-1100158,RI-0000021G,26
RC-1100158,RI-0000022G,14
RC-1100158,RI-0000023G,27
RC-1100158,RI-0000020G,9
RC-1100158,RI-0000019G,15
RC-1100158,RI-0000054J,3
RC-1100158,RI-0000055J,8
RC-1100158,RI-0000059J,12
RC-1100158,RI-0000060J,30
RC-1100158,RI-0000053J,30
RC-1100158,RI-0000057J,2
RC-1100158,RI-0000058J,25
RC-1100158,RI-0000052J,17
RC-1100158,RI-0000003C,8
RC-1100158,RI-0000004C,24
RC-1100158,RI-0000002C,9
RC-1100158,RI-0000008F,5
RC-1100158,RI-0000011F,22
RC-1100159,RI-0000052J,22
RC-1100159,RI-0000056J,8
RC-1100159,RI-0000058J,25
RC-1100159,RI-0000055J,9
RC-1100159,RI-0000059J,24
RC-1100159,RI-0000057J,4
RC-1100159,RI-0000053J,20
RC-1100159,RI-0000054J,26
RC-1100159,RI-0000009F,11
RC-1100159,RI-0000010F,19
RC-1100159,RI-0000008F,29
RC-1100159,RI-0000011F,30
RC-1100159,RI-0000024H,16
RC-1100159,RI-0000002C,10
RC-1100159,RI-0000004C,29
RC-1100159,RI-0000012E,30
RC-1100159,RI-0000015E,24
RC-1100159,RI-0000014E,14
RC-1100159,RI-0000017E,13
RC-1100159,RI-0000016E,7
RC-1100159,RI-0000018E,19
RC-1100159,RI-0000013E,8
RC-1100159,RI-0000000A,25
RC-1100159,RI-0000006D,1
RC-1100159,RI-0000026D,26
RC-1100160,RI-0000000A,15
RC-1100160,RI-0000010F,19
RC-1100160,RI-0000011F,3
RC-1100160,RI-0000008F,1
RC-1100160,RI-0000009F,25
RC-1100160,RI-0000030I,18
RC-1100160,RI-0000031I,20
RC-1100160,RI-0000040I,6
RC-1100160,RI-0000043I,28
RC-1100160,RI-0000033I,5
RC-1100160,RI-0000032I,5
RC-1100160,RI-0000045I,13
RC-1100160,RI-0000025H,11
RC-1100160,RI-0000017E,8
RC-1100160,RI-0000013E,20
RC-1100160,RI-0000019G,3
RC-1100160,RI-0000003C,3
RC-1100160,RI-0000004C,21
RC-1100160,RI-0000002C,8
RC-1100160,RI-0000056J,2
RC-1100160,RI-0000052J,26
RC-1100160,RI-0000001B,3
RC-1100160,RI-0000006D,7
RC-1100160,RI-0000026D,10
RC-1100161,RI-0000002C,11
RC-1100161,RI-0000004C,17
RC-1100161,RI-0000003C,22
RC-1100161,RI-0000014E,4
RC-1100161,RI-0000012E,24
RC-1100161,RI-0000007E,30
RC-1100161,RI-0000013E,10
RC-1100161,RI-0000017E,27
RC-1100161,RI-0000016E,29
RC-1100161,RI-0000018E,18
RC-1100161,RI-0000015E,4
RC-1100161,RI-0000000A,3
RC-1100161,RI-0000043I,23
RC-1100162,RI-0000001B,7
RC-1100162,RI-0000046I,17
RC-1100162,RI-0000031I,5
RC-1100162,RI-0000032I,17
RC-1100162,RI-0000029I,10
RC-1100162,RI-0000035I,9
RC-1100162,RI-0000047I,29
RC-1100162,RI-0000036I,12
RC-1100162,RI-0000049I,23
RC-1100162,RI-0000044I,6
RC-1100162,RI-0000045I,12
RC-1100162,RI-0000027I,22
RC-1100162,RI-0000051I,30
RC-1100162,RI-0000041I,1
RC-1100162,RI-0000043I,27
RC-1100162,RI-0000028I,7
RC-1100162,RI-0000050I,29
RC-1100162,RI-0000030I,10
RC-1100162,RI-0000039I,12
RC-1100162,RI-0000042I,30
RC-1100162,RI-0000034I,20
RC-1100162,RI-0000040I,2
RC-1100162,RI-0000048I,28
RC-1100162,RI-0000024H,1
RC-1100162,RI-0000025H,28
RC-1100162,RI-0000009F,14
RC-1100162,RI-0000010F,28
RC-1100162,RI-0000008F,22
RC-1100162,RI-0000004C,21
RC-1100162,RI-0000003C,25
RC-1100162,RI-0000002C,26
RC-1100162,RI-0000015E,15
RC-1100162,RI-0000007E,24
RC-1100162,RI-0000020G,20
RC-1100162,RI-0000021G,1
RC-1100162,RI-0000022G,22
RC-1100162,RI-0000060J,4
RC-1100162,RI-0000059J,15
RC-1100162,RI-0000053J,13
RC-1100162,RI-0000057J,1
RC-1100162,RI-0000052J,19
RC-1100162,RI-0000056J,30
RC-1100162,RI-0000055J,5
RC-1100162,RI-0000000A,30
RC-1100162,RI-0000005D,3
RC-1100162,RI-0000026D,17
RC-1100162,RI-0000006D,29
RC-1100163,RI-0000000A,26
RC-1100163,RI-0000005D,27
RC-1100163,RI-0000006D,27
RC-1100163,RI-0000011F,10
RC-1100163,RI-0000043I,29
RC-1100163,RI-0000036I,25
RC-1100163,RI-0000044I,30
RC-1100163,RI-0000048I,30
RC-1100163,RI-0000029I,6
RC-1100163,RI-0000038I,12
RC-1100163,RI-0000035I,14
RC-1100163,RI-0000041I,8
RC-1100163,RI-0000032I,16
RC-1100163,RI-0000031I,22
RC-1100163,RI-0000033I,28
RC-1100163,RI-0000040I,17
RC-1100163,RI-0000039I,14
RC-1100163,RI-0000034I,24
RC-1100163,RI-0000030I,6
RC-1100163,RI-0000049I,21
RC-1100163,RI-0000037I,18
RC-1100163,RI-0000047I,5
RC-1100163,RI-0000051I,21
RC-1100163,RI-0000042I,12
RC-1100163,RI-0000027I,13
RC-1100163,RI-0000028I,1
RC-1100163,RI-0000046I,23
RC-1100163,RI-0000027I,29
RC-1100163,RI-0000003C,21
RC-1100163,RI-0000002C,20
RC-1100163,RI-0000020G,19
RC-1100163,RI-0000019G,18
RC-1100163,RI-0000022G,8
RC-1100163,RI-0000056J,1
RC-1100163,RI-0000054J,9
RC-1100163,RI-0000058J,17
RC-1100163,RI-0000059J,16
RC-1100163,RI-0000055J,30
RC-1100163,RI-0000053J,27
RC-1100163,RI-0000052J,27
RC-1100163,RI-0000057J,1
RC-1100163,RI-0000014E,27
RC-1100163,RI-0000018E,10
RC-1100164,RI-0000004C,2
RC-1100164,RI-0000003C,26
RC-1100164,RI-0000019G,21
RC-1100164,RI-0000021G,8
RC-1100165,RI-0000000A,20
RC-1100165,RI-0000013E,23
RC-1100165,RI-0000015E,26
RC-1100165,RI-0000012E,9
RC-1100165,RI-0000018E,20
RC-1100165,RI-0000016E,11
RC-1100165,RI-0000001B,9
RC-1100165,RI-0000020G,13
RC-1100165,RI-0000022G,27
RC-1100165,RI-0000019G,22
RC-1100165,RI-0000021G,7
RC-1100165,RI-0000023G,11
RC-1100165,RI-0000026D,27
RC-1100165,RI-0000005D,10
RC-1100165,RI-0000006D,4
RC-1100165,RI-0000037I,18
RC-1100165,RI-0000028I,10
RC-1100165,RI-0000032I,13
RC-1100165,RI-0000035I,19
RC-1100165,RI-0000034I,27
RC-1100165,RI-0000031I,13
RC-1100165,RI-0000043I,21
RC-1100165,RI-0000046I,13
RC-1100165,RI-0000041I,6
RC-1100166,RI-0000008F,9
RC-1100166,RI-0000011F,27
RC-1100166,RI-0000016E,25
RC-1100166,RI-0000018E,29
RC-1100166,RI-0000014E,23
RC-1100166,RI-0000013E,24
RC-1100166,RI-0000012E,1
RC-1100166,RI-0000007E,4
RC-1100166,RI-0000017E,7
RC-1100166,RI-0000015E,3
RC-1100166,RI-0000004C,14
RC-1100166,RI-0000003C,30
RC-1100166,RI-0000051I,18
RC-1100166,RI-0000049I,10
RC-1100166,RI-0000033I,1
RC-1100166,RI-0000036I,1
RC-1100166,RI-0000035I,3
RC-1100166,RI-0000031I,23
RC-1100166,RI-0000038I,6
RC-1100166,RI-0000044I,12
RC-1100166,RI-0000030I,27
RC-1100166,RI-0000039I,23
RC-1100166,RI-0000028I,3
RC-1100166,RI-0000042I,20
RC-1100166,RI-0000037I,16
RC-1100166,RI-0000047I,10
RC-1100166,RI-0000040I,16
RC-1100166,RI-0000032I,18
RC-1100166,RI-0000050I,3
RC-1100166,RI-0000029I,23
RC-1100166,RI-0000027I,10
RC-1100166,RI-0000046I,10
RC-1100166,RI-0000048I,29
RC-1100166,RI-0000006D,15
RC-1100166,RI-0000026D,15
RC-1100166,RI-0000023G,19
RC-1100166,RI-0000021G,6
RC-1100166,RI-0000001B,7
RC-1100166,RI-0000000A,7
RC-1100166,RI-0000025H,9
RC-1100166,RI-0000000A,10
RC-1100167,RI-0000002C,30
RC-1100167,RI-0000003C,14
RC-1100167,RI-0000004C,11
RC-1100167,RI-0000001B,7
RC-1100167,RI-0000019G,16
RC-1100167,RI-0000021G,9
RC-1100167,RI-0000045I,7
RC-1100167,RI-0000046I,2
RC-1100167,RI-0000038I,28
RC-1100167,RI-0000035I,9
RC-1100167,RI-0000030I,12
RC-1100167,RI-0000034I,26
RC-1100167,RI-0000039I,26
RC-1100167,RI-0000047I,22
RC-1100167,RI-0000041I,12
RC-1100167,RI-0000044I,15
RC-1100167,RI-0000027I,7
RC-1100167,RI-0000031I,23
RC-1100167,RI-0000028I,3
RC-1100167,RI-0000036I,5
RC-1100167,RI-0000040I,30
RC-1100167,RI-0000032I,15
RC-1100167,RI-0000037I,18
RC-1100167,RI-0000043I,19
RC-1100167,RI-0000048I,17
RC-1100167,RI-0000050I,30
RC-1100167,RI-0000049I,16
RC-1100167,RI-0000029I,20
RC-1100167,RI-0000033I,13
RC-1100167,RI-0000026D,6
RC-1100167,RI-0000006D,29
RC-1100167,RI-0000012E,26
RC-1100167,RI-0000016E,1
RC-1100167,RI-0000007E,10
RC-1100167,RI-0000014E,11
RC-1100167,RI-0000015E,20
RC-1100167,RI-0000013E,18
RC-1100167,RI-0000017E,18
RC-1100167,RI-0000025H,7
RC-1100167,RI-0000024H,23
RC-1100168,RI-0000024H,7
RC-1100168,RI-0000025H,28
RC-1100168,RI-0000030I,23
RC-1100168,RI-0000048I,5
RC-1100168,RI-0000041I,24
RC-1100168,RI-0000049I,8
RC-1100168,RI-0000038I,25
RC-1100168,RI-0000046I,29
RC-1100168,RI-0000044I,15
RC-1100168,RI-0000047I,23
RC-1100168,RI-0000027I,1
RC-1100168,RI-0000042I,27
RC-1100168,RI-0000000A,27
RC-1100168,RI-0000008F,12
RC-1100168,RI-0000009F,17
RC-1100168,RI-0000010F,5
RC-1100169,RI-0000000A,5
RC-1100169,RI-0000001B,2
RC-1100170,RI-0000026D,20
RC-1100170,RI-0000005D,12
RC-1100170,RI-0000004C,18
RC-1100170,RI-0000002C,23
RC-1100170,RI-0000003C,3
RC-1100170,RI-0000019G,9
RC-1100170,RI-0000023G,6
RC-1100170,RI-0000022G,30
RC-1100170,RI-0000000A,29
RC-1100171,RI-0000003C,16
RC-1100171,RI-0000022G,2
RC-1100171,RI-0000025H,12
RC-1100171,RI-0000000A,2
RC-1100171,RI-0000001B,7
RC-1100171,RI-0000005D,21
RC-1100171,RI-0000026D,22
RC-1100172,RI-0000055J,2
RC-1100172,RI-0000059J,15
RC-1100172,RI-0000060J,24
RC-1100172,RI-0000024H,5
RC-1100172,RI-0000025H,8
RC-1100172,RI-0000001B,5
RC-1100172,RI-0000000A,23
RC-1100172,RI-0000011F,3
RC-1100172,RI-0000034I,2
RC-1100172,RI-0000044I,20
RC-1100172,RI-0000036I,11
RC-1100172,RI-0000041I,18
RC-1100172,RI-0000045I,1
RC-1100172,RI-0000042I,11
RC-1100172,RI-0000037I,15
RC-1100172,RI-0000050I,6
RC-1100172,RI-0000027I,26
RC-1100172,RI-0000046I,20
RC-1100172,RI-0000029I,3
RC-1100172,RI-0000043I,28
RC-1100172,RI-0000032I,4
RC-1100172,RI-0000028I,30
RC-1100172,RI-0000038I,3
RC-1100172,RI-0000030I,1
RC-1100172,RI-0000039I,28
RC-1100172,RI-0000022G,6
RC-1100172,RI-0000019G,3
RC-1100172,RI-0000006D,24
RC-1100172,RI-0000026D,17
RC-1100172,RI-0000005D,14
RC-1100172,RI-0000012E,2
RC-1100172,RI-0000018E,7
RC-1100172,RI-0000015E,6
RC-1100172,RI-0000013E,3
RC-1100172,RI-0000007E,6
RC-1100172,RI-0000016E,27
RC-1100172,RI-0000002C,1
RC-1100173,RI-0000001B,24
RC-1100173,RI-0000026D,26
RC-1100173,RI-0000006D,1
RC-1100173,RI-0000005D,29
RC-1100173,RI-0000022G,2
RC-1100173,RI-0000021G,9
RC-1100173,RI-0000019G,8
RC-1100173,RI-0000020G,1
RC-1100173,RI-0000023G,25
RC-1100174,RI-0000000A,21
RC-1100174,RI-0000001B,17
RC-1100174,RI-0000053J,5
RC-1100174,RI-0000052J,25
RC-1100174,RI-0000056J,12
RC-1100174,RI-0000037I,18
RC-1100174,RI-0000027I,12
RC-1100174,RI-0000030I,20
RC-1100174,RI-0000036I,6
RC-1100174,RI-0000047I,26
RC-1100174,RI-0000028I,28
RC-1100174,RI-0000035I,22
RC-1100174,RI-0000033I,6
RC-1100174,RI-0000050I,7
RC-1100174,RI-0000040I,4
RC-1100174,RI-0000038I,5
RC-1100174,RI-0000042I,11
RC-1100174,RI-0000045I,13
RC-1100174,RI-0000041I,19
RC-1100174,RI-0000034I,10
RC-1100174,RI-0000003C,28
RC-1100174,RI-0000002C,5
RC-1100174,RI-0000004C,19
RC-1100174,RI-0000024H,4
RC-1100174,RI-0000025H,6
RC-1100174,RI-0000012E,16
RC-1100174,RI-0000016E,17
RC-1100174,RI-0000007E,6
RC-1100174,RI-0000015E,27
RC-1100174,RI-0000018E,14
RC-1100174,RI-0000022G,8
RC-1100175,RI-0000012E,11
RC-1100175,RI-0000013E,3
RC-1100175,RI-0000015E,13
RC-1100175,RI-0000018E,8
RC-1100175,RI-0000016E,29
RC-1100175,RI-0000014E,3
RC-1100175,RI-0000007E,5
RC-1100176,RI-0000026D,10
RC-1100176,RI-0000000A,28
RC-1100176,RI-0000019G,3
RC-1100176,RI-0000021G,13
RC-1100176,RI-0000023G,25
RC-1100176,RI-0000020G,12
RC-1100176,RI-0000022G,13
RC-1100176,RI-0000056J,28
RC-1100176,RI-0000053J,13
RC-1100176,RI-0000054J,24
RC-1100176,RI-0000060J,11
RC-1100176,RI-0000057J,5
RC-1100176,RI-0000008F,17
RC-1100176,RI-0000014E,17
RC-1100176,RI-0000015E,9
RC-1100176,RI-0000016E,1
RC-1100176,RI-0000018E,2
RC-1100177,RI-0000024H,12
RC-1100177,RI-0000025H,17
RC-1100177,RI-0000022G,11
RC-1100178,RI-0000002C,6
RC-1100178,RI-0000003C,10
RC-1100178,RI-0000004C,22
RC-1100179,RI-0000008F,24
RC-1100179,RI-0000005D,28
RC-1100180,RI-0000060J,11
RC-1100180,RI-0000056J,12
RC-1100180,RI-0000058J,16
RC-1100180,RI-0000059J,5
RC-1100180,RI-0000053J,24
RC-1100180,RI-0000055J,2
RC-1100180,RI-0000008F,26
RC-1100180,RI-0000009F,2
RC-1100180,RI-0000011F,24
RC-1100180,RI-0000010F,9
RC-1100180,RI-0000015E,18
RC-1100180,RI-0000013E,12
RC-1100180,RI-0000025H,17
RC-1100180,RI-0000000A,7
RC-1100181,RI-0000052J,2
RC-1100181,RI-0000058J,16
RC-1100181,RI-0000054J,21
RC-1100181,RI-0000022G,30
RC-1100181,RI-0000019G,11
RC-1100181,RI-0000020G,8
RC-1100181,RI-0000021G,30
RC-1100181,RI-0000023G,22
RC-1100182,RI-0000004C,2
RC-1100182,RI-0000002C,14
RC-1100182,RI-0000003C,21
RC-1100182,RI-0000000A,21
RC-1100182,RI-0000053J,28
RC-1100182,RI-0000011F,22
RC-1100182,RI-0000008F,20
RC-1100182,RI-0000010F,19
RC-1100182,RI-0000009F,30
RC-1100182,RI-0000001B,22
RC-1100182,RI-0000024H,12
RC-1100182,RI-0000025H,18
RC-1100183,RI-0000004C,19
RC-1100183,RI-0000002C,3
RC-1100183,RI-0000003C,5
RC-1100183,RI-0000001B,4
RC-1100183,RI-0000012E,20
RC-1100183,RI-0000018E,4
RC-1100183,RI-0000022G,5
RC-1100183,RI-0000053J,26
RC-1100183,RI-0000006D,27
RC-1100183,RI-0000005D,22
RC-1100184,RI-0000054J,7
RC-1100184,RI-0000058J,26
RC-1100184,RI-0000024H,24
RC-1100185,RI-0000001B,28
RC-1100185,RI-0000005D,15
RC-1100185,RI-0000019G,24
RC-1100185,RI-0000020G,7
RC-1100185,RI-0000023G,7
RC-1100185,RI-0000021G,1
RC-1100185,RI-0000022G,9
RC-1100185,RI-0000004C,2
RC-1100185,RI-0000002C,30
RC-1100185,RI-0000003C,19
RC-1100185,RI-0000018E,14
RC-1100185,RI-0000014E,17
RC-1100185,RI-0000016E,17
RC-1100185,RI-0000012E,10
RC-1100185,RI-0000007E,18
RC-1100185,RI-0000017E,14
RC-1100185,RI-0000055J,12
RC-1100185,RI-0000057J,9
RC-1100185,RI-0000053J,7
RC-1100185,RI-0000054J,16
RC-1100185,RI-0000052J,12
RC-1100185,RI-0000056J,27
RC-1100185,RI-0000060J,14
RC-1100185,RI-0000058J,24
RC-1100185,RI-0000059J,3
RC-1100186,RI-0000034I,11
RC-1100186,RI-0000025H,17
RC-1100186,RI-0000001B,26
RC-1100186,RI-0000008F,2
RC-1100186,RI-0000010F,19
RC-1100187,RI-0000019G,14
RC-1100187,RI-0000023G,2
RC-1100187,RI-0000021G,7
RC-1100187,RI-0000004C,8
RC-1100187,RI-0000002C,5
RC-1100187,RI-0000052J,27
RC-1100187,RI-0000053J,24
RC-1100187,RI-0000054J,1
RC-1100187,RI-0000059J,7
RC-1100187,RI-0000055J,22
RC-1100187,RI-0000060J,13
RC-1100187,RI-0000057J,9
RC-1100188,RI-0000005D,26
RC-1100188,RI-0000057J,22
RC-1100188,RI-0000007E,28
RC-1100188,RI-0000016E,6
RC-1100188,RI-0000014E,9
RC-1100188,RI-0000017E,2
RC-1100189,RI-0000005D,26
RC-1100189,RI-0000020G,10
RC-1100189,RI-0000022G,20
RC-1100189,RI-0000023G,14
RC-1100189,RI-0000021G,13
RC-1100189,RI-0000019G,28
RC-1100189,RI-0000015E,28
RC-1100189,RI-0000017E,30
RC-1100189,RI-0000012E,2
RC-1100189,RI-0000013E,17
RC-1100189,RI-0000018E,1
RC-1100189,RI-0000016E,21
RC-1100189,RI-0000014E,5
RC-1100189,RI-0000007E,29
RC-1100189,RI-0000036I,26
RC-1100189,RI-0000039I,3
RC-1100189,RI-0000034I,7
RC-1100189,RI-0000041I,14
RC-1100189,RI-0000035I,25
RC-1100189,RI-0000044I,14
RC-1100189,RI-0000033I,29
RC-1100189,RI-0000029I,10
RC-1100189,RI-0000043I,1
RC-1100189,RI-0000048I,24
RC-1100189,RI-0000046I,21
RC-1100189,RI-0000038I,8
RC-1100189,RI-0000051I,28
RC-1100189,RI-0000037I,12
RC-1100189,RI-0000030I,11
RC-1100189,RI-0000050I,7
RC-1100189,RI-0000045I,24
RC-1100189,RI-0000031I,17
RC-1100189,RI-0000047I,10
RC-1100189,RI-0000040I,29
RC-1100189,RI-0000042I,29
